locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Warszawa Mokotów,ul. J. R. R. Tolkiena,3.0,43.0,1195500,27546.0,Bez pośredników,3 dni temu,20.0,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-j-r-r-tolkiena-3-pokojowe-u7o6f5,https://s2.adresowa.pl/oi/25/69/3b96c6_9c8a_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-j-r-r-tolkiena.jpg,Warszawa Mokotów,ul. J. R. R. Tolkiena,1 / winda,2014.0,blok,27 546,"Sprzedaż bezpośrednia. Agencjom i innym usługodawcom dziękuję LOKALIZACJA: Warszawa - Mokotów ul. Tolkiena 1. W okolicy kilka żłobków , przedszkoli, nowo wybudowana szkoła podstawowa oraz wiele biur przy ul. Konstruktorskiej. Bliskość i lokalizacja zapewnia możliwość życia wg zasad 5-10 minutowego miasta. W najbliższej okolicy kilka nowych parków linearnych. OPIS: Na sprzedaż świeżo wyremontowane w wysokim standardzie, funkcjonalne o układzie 3-pokojowym mieszkanie o powierzchni 44 m², położone na 1. piętrze nowoczesnego apartamentowca na prestiżowym osiedlu Nowy Mokotów, zaprojektowanym przez biuro architektoniczne Kuryłowicz. Do mieszkania przynależy prywatny ogródek wraz z tarasem. Dzięki umieszczeniu na 1 pietrze nie sąsiaduje z żadną ulicą czy chodnikiem, co pozwala na pełną ciszę, prywatność oraz bezpieczeństwo. Mieszkanie wysokie 275 cm co daje dodatkowe poczucie przestrzeni. POMIESZCZENIA: • salon z aneksem kuchennym 22 m2 oraz wyjściem na duży taras 13m2 i ogródek ok 50m2. W salonie jak i całym mieszkaniu deska z drewna egzotycznego, wymieniona podłoga w 2025 roku. Na ścianach eleganckie wykończenie, płaski nowoczesny telewizor. Wszystkie ściany i sufity w mieszkaniu malowane farbami klasy premium co pozwoli na długi czas użytkowania. W kuchni nowa zabudowa, blat kamienny kwarcowy z podwieszanym zlewem oraz licowaną płyta indukcyjną (nowa na gwarancji) pozwala na przyjemne gotowanie i łatwość w zachowaniu czystości. Na ogródku świeżo założony trawnik z rolki oraz system automatycznego nawadniania, który pozowali bezproblemowo cieszyć się zielenią za oknem. W 2026 zamontowana klimatyzacja LG sterowana Wi-fi • dodatkowy mniejszy pokój ,wydzielony z salonu obecnie służący jako sypialnia ale może również służyć jako gabinet. Mieści pełnowymiarowe łóżko 140x200 z pojemną skrzynią oraz wiele szafek do przechowywania • pokój dziecięcy o powierzchni ok 9m2 wykończony w neutralnym kolorze co pozwala na dowolność aranżacji np na gabinet. Na podłodze również deska z drewna egzotycznego o wysokiej klasie odporności na uszkodzenia. • łazienka 5 m2 wykończona w dużych gresowych kamiennych płytach, w nowoczesnym stylu i z drewnianymi blatami z egzotycznego drewna Hevea. bardzo duża wanna z funkcją prysznica. Cała armatura marki premium Grohe. W zabudowie rownież pralko-suszarka. • hol ok 4 m z pojemną szafą, oraz miejscem na odkurzacz itp. Do mieszkania należą (zakup obowiązkowy): • duże miejsce postojowe w garażu - płatne dodatkowo 70 000 zł ) możliwości zainstalowania prywatnej ładowarki EV • pojemna komórka lokatorska - płatne dodatkowo 30 000 zł Mieszkanie wykończone w wysokim standardzie ( nie jak pod najtańszy wynajem ) po generalnym remoncie, pozwoli długo cieszyć sie bezproblemowym użytkowaniem bez konieczności dodatkowych kosztów. W ramach ustaleń możliwość pozostawienia kompletnego wyposażenia co sprawia, że jest w pełni gotowe do wprowadzenie lub wyjmowania.",tak,tak,aneks,drewniane,własność,"Wyposażenie: internet, klimatyzacja, kuchenka, lodówka, piekarnik, pralka, telewizor, zmywarka",52.187202,20.989827
Warszawa Wawrzyszew,ul. Dantego Alighieri,3.0,68.0,980000,14348.0,Bez pośredników,3 dni temu,29.0,https://adresowo.pl/o/mieszkanie-warszawa-wawrzyszew-ul-dantego-alighieri-3-pokojowe-k0i8z7,https://s2.adresowa.pl/oi/77/21/3b986a_a20d_cover-3-pokojowe-mieszkanie-warszawa-wawrzyszew-ul-dantego-alighieri.jpg,Warszawa Wawrzyszew,ul. Dantego Alighieri,11 / winda,1980.0,blok,14 348,"Mamy przyjemność zaprezentować mieszkanie na sprzedaż o powierzchni 68,3 m², położone na warszawskich Bielanach – przy ul. Dantego. Doskonała lokalizacja – tylko 500 m do stacji Metra Wawrzyszew Podstawowe informacje: • Powierzchnia mieszkania: 68,3 m², h=2,47 m • Dodatkowe pomieszczenie z osobnym wejściem, przylegające do mieszkania z oknem o powierzchni 5 m2 (165 cm x 340 cm) uzyskane z zabudowy korytarza • Piętro: 11 z 12 • Orientacja mieszkania: Północ (kuchnia, sypialnia 1), Zachód (salon z balkonem, sypialnia 2) • Do mieszkania przynależą balkon oraz piwnica z oknem na strychu ok. 5 m.kw (147 cm x 335 cm), h=330 cm – idealna jako dodatkowe miejsce do przechowywania • Duża dostępność miejsc parkingowych • Stan mieszkania – do odświeżenia • Mieszkanie jest bardzo jasne Stan budynku: • Budynek z 1980 roku, po remontach • Ocieplony blok z zadbanymi klatkami schodowymi • W budynku dwie windy, w tym jedna większa, towarowa • Spokojna i zielona okolica, świetnie skomunikowana z centrum miasta. Rozkład mieszkania: • Kuchnia jasna • Sypialnia 1 • Sypialnia 2 • Salon z balkonem z widokiem na stawy Brustmana • Łazienka – wanna, umywalka • WC – toaleta z umywalką • Przedpokój – duża przestrzeń odpowiednia do zabudowy Media • Ogrzewanie miejskie, ciepła/zimna woda z sieci – mieszkanie w pełni bezobsługowe Lokalizacja: • METRO – Wawrzyszew • AUTOBUSY i TRAMWAJE – od strony ul. Wólczyńskiej • ZIELEŃ – Las Bielański, Lasek Lindego, Park Olszyna, Stawy Brustmana – idealne na spacery i aktywny wypoczynek. Budynek znajduje się w bezpośredniej bliskości terenów rekreacyjnych (plac zabaw, siłownia na świeżym powietrzu). Osiedle znajduje się na rozległym terenie zamkniętym dla ruchu drogowego • SKLEPY I USŁUGI – w pobliżu: tradycyjny bazar owocowo-warzywny (targowisko Wawrzyszew), Biedronka, Lidl, piekarnie, kawiarnie, restauracje, punkty usługowe • EDUKACJA – szkoły i przedszkola, Bielański Dom Kultury z bogatą ofertą wydarzeń kulturalno-towarzyskich Agentom i pośrednikom nieruchomości dziękujemy – oferta od prywatnego sprzedawcy.",tak,,osobna,plastikowe,spółdzielcze własnościowe,,52.229676,21.012229
Warszawa Ochota,ul. Geodetów,2.0,37.0,699000,18892.0,Oferta biura nieruchomości,4 dni temu,9.0,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-geodetow-2-pokojowe-n1t0x8,https://s2.adresowa.pl/oi/64/1a/3b933c_51ca_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-geodetow.jpg,Warszawa Ochota,ul. Geodetów,5 / winda,1968.0,blok,18 892,"2-pokojowe mieszkanie zlokalizowane na Ochocie przy ul. Geodetów BUDYNEK/OSIEDLE Mieszkanie znajduje się na 5 piętrze w 10 piętrowym budynku. Rok budowy: 1968 NIERUCHOMOŚĆ Mieszkanie o powierzchni 37m2 składa się z: -dwóch pokoi, -kuchni, -łazienki, -przedpokoju. Czynsz administracyjny wynosi około 540zł. Mieszkanie własnościowe. Do mieszkania przynależy: -piwnica. Parking-do dyspozycji mieszkańców dostępny jest ogólnodostępny parking. Ekspozycja okien-okna wychodzą na Górkę Szczęśliwicką. OKOLICA Mieszkanie położone w sąsiedztwie Parku Szczęśliwickiego, oferującego tereny zielone i miejsca do rekreacji. W okolicy znajdują się przystanki komunikacji miejskiej oraz liczne sklepy, co zapewnia wygodę codziennego życia. Zapraszam na prezentację nieruchomości. W razie zainteresowania prosimy o kontakt: , Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego. Bezpłatnie pomagamy znaleźć najkorzystniejszą na rynku ofertę kredytową. Na życzenie w ramach prezentacji nieruchomości możliwość przeprowadzenia przez firmę budowlaną oceny stanu mieszkania i wycenę remontu.",tak,,osobna,plastikowe,własność,,52.205558,20.969925
Warszawa Praga-Południe,ul. Jana Nowaka-Jeziorańskiego,3.0,68.0,1250000,18382.0,Oferta biura nieruchomości,4 dni temu,16.0,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-jana-nowaka-jezioranskiego-3-pokojowe-k4p8r0,https://s2.adresowa.pl/oi/7c/4a/3b933a_ce97_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-jana-nowaka-jezioranskiego.jpg,Warszawa Praga-Południe,ul. Jana Nowaka-Jeziorańskiego,5 / winda,2025.0,blok,18 382,"3-pokojowe mieszkanie na Pradze Południe przy ul. Jana Nowaka-Jeziorańskiego BUDYNEK Mieszkanie znajduje się na 5 piętrze w 7 piętrowym budynku NIERUCHOMOŚĆ Mieszkanie o powierzchni 68m2 składa się z: - pokoju + kuchni 24.25 m2, - holu 10.88 m2, - łazienki 3.23 m2, - pokoju 11.05 m2, - pokoju 10.46 m2, - łazienki (z oknem!) 5.53 m2. Dodatkowo do mieszkania przynależą duży balkon składający się z części odsłoniętej (6.11 m2) oraz części przeszklonej (5.61 m2). Mieszkanie jest dwustronne Mieszkanie własnościowe Dodatkowo do mieszkania przynależy: - podwójne miejsce parkingowe oraz komórka lokatorska 5.19 m2. OKOLICA Inwestycja zlokalizowana jest na Gocławiu, w dynamicznie rozwijającej się części dzielnicy, z pełną infrastrukturą w bezpośrednim otoczeniu. W pobliżu znajdują się centra handlowe CH Promenada i Galeria Gocław, szkoły, przedszkola, przychodnie oraz tereny zielone, w tym park nad Balatonem. Nowoczesna zabudowa obejmuje dwa budynki mieszkalne z lokalami usługowymi na parterze. Do dyspozycji mieszkańców przewidziano halę garażową z komórkami lokatorskimi, miejsca postojowe dla rowerów oraz udogodnienia sprzyjające ekologii, takie jak instalacje fotowoltaiczne i ładowarki do samochodów elektrycznych. Lokalizacja zapewnia wygodę, funkcjonalność i komfort codziennego życia. Zapraszam na prezentację nieruchomości. W razie zainteresowania prosimy o kontakt: , Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego. Bezpłatnie pomagamy znaleźć najkorzystniejszą na rynku ofertę kredytową. Na życzenie w ramach prezentacji nieruchomości możliwość przeprowadzenia przez firmę budowlaną oceny stanu mieszkania i wycenę remontu.",,tak,,,własność,,52.230646,21.098331
Warszawa Ursus,ul. Walerego Sławka,3.0,45.0,680000,15098.0,Bez pośredników,3 dni temu,9.0,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-walerego-slawka-3-pokojowe-r2d5s4,https://s2.adresowa.pl/oi/1b/7b/3b982e_e310_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-walerego-slawka.jpg,Warszawa Ursus,ul. Walerego Sławka,2,1962.0,blok,15 098,"Dzień dobry. Sprzedam mieszkanie Warszawa Ursus ul. Walerego Sławka 3/5. Okna mieszkania wychodzą na teren zielony od wewnątrz osiedla, co gwarantuje dużą ciszę i spokój. Mieszkanie jest położone w idealnym miejscu, jeśli chodzi o dostęp do komunikacji miejskiej, a także przy szkole i przedszkolu. Aktualnie mieszkanie jest wynajmowane. W przypadku zainteresowanych inwestycją, na spotkania w celu wizji lokalnej możemy umawiać spotkania w soboty w godzinach 11:00 - 14:00. Do mieszkania przynależy komórka lokatorska, należąca do części wspólnych obiektu.",tak,,osobna,,własność,,52.193235,20.895285
Warszawa Praga-Południe,ul. Motorowa,3.0,64.0,1267000,19797.0,Oferta biura nieruchomości,4 dni temu,14.0,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-motorowa-3-pokojowe-y9z9y4,https://s2.adresowa.pl/oi/36/3b/3b932a_d07a_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-motorowa.jpg,Warszawa Praga-Południe,ul. Motorowa,14 / winda,2019.0,blok,19 797,"3-pokojowe mieszkanie zlokalizowane na Pradze-Południe przy ul. Motorowej BUDYNEK/OSIEDLE Mieszkanie znajduje się na 14 piętrze w 17 piętrowym budynku. Rok budowy: 2019 NIERUCHOMOŚĆ Mieszkanie o powierzchni 64m2 składa się z: -Salon z aneksem kuchennym z pełnym wyposażeniem: szafki IKEA METOD, blat drewniany dębowy. Sprzęty marki Samsung (duża lodówka z kostkarką, piekarnik, płyta indukcyjna, mikrofala, zmywarka), -Dwie sypialnie z szafami IKEA PAX, -Łazienka z wanną i prysznicem, dużą umywalką, baterie marki Grohe. -Pomieszczenie gospodarcze z miejscem na pralkę i suszarkę (bez sprzętów) i półkami, -Hol z szafą. Powierzchnia dodatkowa: -Loggia, na której położone są drewniane deski. Czynsz administracyjny wynosi około 1000 zł. Mieszkanie własnościowe. Do mieszkania przynależy: -miejsce postojowe w garażu, dodatkowo płatne 50 000 zł. Ekspozycja okien- wschód. OKOLICA Mieszkanie położone jest przy doskonale skomunikowanej ulicy Ostrobramskiej, zapewniającej szybki i wygodny dojazd do innych części miasta. W bezpośrednim sąsiedztwie dostępna jest bogata infrastruktura handlowo-usługowa ? sklepy, w tym Żabka w budynku, piekarnie, restauracje, apteki oraz centrum handlowe. Okolica oferuje również pełne zaplecze dla rodzin: żłobki, przedszkola i szkoły, a także przychodnie i inne punkty usługowe. Dodatkowym atutem są liczne tereny zielone i parki w pobliżu, idealne do spacerów i rekreacji. Zapraszam na prezentację nieruchomości. W razie zainteresowania prosimy o kontakt: , Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego. Bezpłatnie pomagamy znaleźć najkorzystniejszą na rynku ofertę kredytową. Na życzenie w ramach prezentacji nieruchomości możliwość przeprowadzenia przez firmę budowlaną oceny stanu mieszkania i wycenę remontu.",,tak,,plastikowe,własność,"Wyposażenie: lodówka, piekarnik, pralkę, suszarkę, zmywarka",52.235166,21.081467
Warszawa Targówek,ul. Bolesławicka,1.0,27.0,472000,17481.0,Oferta biura nieruchomości,4 dni temu,20.0,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-boleslawicka-1-pokoj-x7m1t0,https://s2.adresowa.pl/oi/6c/47/3b90dc_f594_cover-1-pokojowe-mieszkanie-warszawa-targowek-ul-boleslawicka.jpg,Warszawa Targówek,ul. Bolesławicka,2 / winda,1974.0,blok,17 481,"Prezentujemy wyjątkową ofertę kawalerki położonej w sercu Bródna przy ulicy Bolesławickiej. Bliskość metra, tramwajów oraz pełnej infrastruktury miejskiej sprawia, że jest to idealna propozycja inwestycyjna lub pierwsze mieszkanie. Najbliższy dzień prezentacji 03.02.2026 Mamy obecnie na sprzedaż dwie kawalerki na Bródnie o zbliżonych parametrach - przy ul. Bolesławickiej oraz ul. Suwalskiej. Jedna z nich zostanie sprzedana teraz, a druga dopiero jesienią. W momencie podpisania rezerwacji na wybraną kawalerkę, druga jest wycofywana ze sprzedaży i przywracana w IV kwartale roku. Dla właściciela nie ma znaczenia, która nieruchomość zostanie sprzedana jako pierwsza – decyduje wyłącznie Państwa preferencja i pierwszeństwo rezerwacji. MIESZKANIE Kawalerka znajduje się na drugim piętrze dziesięciopiętrowego budynku z 1974 roku z windą. Mieszkanie o wysokości 2,52m posiada łącznie 27m2 powierzchni całkowitej, na którą składają się: - pokój (16,8m2) - łazienka (3,2m2) - hol z szafą wnękową (4m2) - otwarta kuchnia (3m2) Do mieszkania wchodzimy przez hol, a naprzeciwko znajduje się łazienka z prysznicem. Na prawo znajduje się duży pokój dzienny z wyjściem na balkon (1m2). W pokoju znajduje się przejście do otwartej kuchni. Okna mieszkania wychodzą na południowy zachód. Mieszkanie jest wyposażone w stałą zabudowę kuchenną oraz sprzęt AGD (lodówka, zamrażarka, płyta grzewcza gazowa, okap, piekarnik, pralka oraz zmywarka). Mieszkanie jest sprzedawane z częściowym umeblowaniem – w mieszkaniu zostaje kanapa, stół, krzesła, jedna komoda, lustro, lampy, dywan, półka (zabierane przez właścicieli: biurko, fotel, komoda, kanapa i TV) ASPEKTY TECHNICZNE Mieszkanie jest w idealnym stanie, wykonane z dużą dbałością w nowoczesnym stylu. Ostatni remont odbył się w 2023 roku, a okna były wymieniane 6 lat temu. Na podłodze w pokoju znajdują się panele, a w kuchni, łazience i przedpokoju gres. W mieszkaniu jest domofon, media to woda, gaz i prąd; ogrzewanie miejskie w budynku. Dodatkowym atutem jest zamykany korytarz do którego prowadzą inne mieszkania, co zapewnia większą prywatność i bezpieczeństwo. Do mieszkania przynależy piwnica nr 134. Przy bloku znajduje się parking osiedlowy, ale istnieje możliwość wynajęcia naziemnego miejsca postojowego, którego koszt wynosi 110 zł za miesiąc . LOKALIZACJA Lokal znajduje się w budynku przy ul. Bolesławicka 24. Odległość do przystanku autobusowego wynosi 260m, co oznacza zaledwie 3 min spacerem, a metro M2 oddalone jest tylko o 1km. Dojazd komunikacją miejską do centrum Warszawy zajmuje ok. 23 min i obejmuje przejazd tramwajem, który dowiezie nas bezpośrednio do centrum miasta. Dojazd samochodem zajmuje od 20 min. Punkty handlowo – usługowe oraz placówki opiekuńcze i oświatowe w sąsiedztwie obiektu: - w najbliższej okolicy do 1km znajduje się: Galeria Wypieków Lubaszka (3min, 220m), Carrefour Market (4min, 270m), Piekarnia Wawerska (4min, 270m), Bazar (3min,230m),Galeria Renova (5min, 350m), Stokrotka (5min, 400m), Zielone Dobro (7min, 500m), Delikatesy Exspress (5min, 400m), Żabka (6min, 400m), - oprócz powyższych w obrębie 2,5km: galeria handlowa – Factory Anopol (6min autem, 2,1km), Kościół (8min,550m), apteka (4min, 350m), kwiaciarnia (5min,350m) oraz liczne restauracje, przychodnie lekarskie,szpital, salony fryzjerskie i kosmetyczne, fitness, banki - przedszkola i żłobki: Przedszkole nr 155 ""Roztańczona Kraina"" (3min,250m), Przedszkole Nr 123 ""Ocean Marzeń"" w Warszawie (4min, 280m), Przedszkole Teatralno Muzyczne Wyszogród Mariusz Czaja (6min, 450m), Niepubliczne Przedszkole Integracyjne Artystyczno - Językowe ""Bystrzaki"" (7min, 500m), Niepubliczne Przedszkole Zgromadzenia Sióstr Loretanek (6min, 450m) - szkoły podstawowe: Szkoła Podstawowa nr 378 (3min, 240m), Zespół Szkół Specjalnych nr 98 (7min, 550m), Szkoła Podstawowa nr 298 im. Jana Kasprowicza (12min, 850m), Szkoła Podstawowa nr 42 z Oddziałami Integracyjnymi im. Konstantego Ildefonsa Gałczyńskiego (11min, 800m) Dodatkowym atutem jest bliskość Parku Bródnowskiego, doskonałego na spacery i rekreację. STAN PRAWNY I OPŁATY Jest to spółdzielcze własnościowe prawo do lokalu mieszkalnego. Dział III bez roszczeń i ograniczeń, w dziale IV znajduje się wpis o hipotece, która zostanie wykreślona wraz ze sprzedażą lokalu Obecnie czynsz wynosi około 518 zł. Średnie opłaty za media wynoszą ok. 100 zł/msc za prąd oraz 16zł/msc za gaz. Obcokrajowcy nie muszą uzyskiwać zgody MSWiA na zakup nieruchomości. PURCHASED BY FOREIGNERS Foreigners can buy this property without any obstacles. Non-EU nationals do not need to obtain a purchase permit. Call us to talk about the details. ПОКУПКА НЕДВИЖИМОСТИ ИНОСТРАНЦАМИ Граждане стран, не входящих в ЕС, могут приобрести эту квартиру без каких-либо ограничений, т. е. им не нужно получать какое-либо разрешение. To idealna oferta dla osób, które chcą od razu wprowadzić się gotowego miejsca w cichej spokojnej lokalizacji. Chcesz poznać więcej szczegółów? - Zadzwoń i porozmawiajmy - każdego z siedmiu dni tygodnia! (Fluent English language presentation or phone conversation also available.)",tak,,aneks,,spółdzielcze własnościowe,"Wyposażenie: lodówka, piekarnik, pralka, tv, zmywarka",52.286203,21.029223
Warszawa Śródmieście,ul. Stanisława Dubois,3.0,61.0,1250000,20492.0,Bez pośredników,ponad tydzień temu,12.0,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-stanislawa-dubois-3-pokojowe-k0t7i6,https://s2.adresowa.pl/oi/74/2e/3b497e_4d0c_cover-3-pokojowe-mieszkanie-warszawa-srodmiescie-ul-stanislawa-dubois.jpg,Warszawa Śródmieście,ul. Stanisława Dubois 12,3,1959.0,kamienica,20 492,"Śródmieście – jedna z najbardziej prestiżowych i atrakcyjnych dzielnic Warszawy. Na sprzedaż przestronne 3-pokojowe mieszkanie o powierzchni 61 m2 z, niespotykanie w tej okolicy, loggią od strony wschodniej oraz balkonem od strony zachodniej. Kamienica z 1958 roku z cegły, przeszła gruntowną rewitalizację - odnowiono elewację, wymieniono dach, unowocześnione części wspólne oraz wymieniono piony wodne i ściekowe, grzejniki, atrakcyjnie wykończeno klatki schodowe. Budynek w administrowaniu prężnie działającej wspólnoty, wzorowo dbającej o jego stan. Należy zaznaczyć, że finanse nieruchomości są w dobrym stanie, tj. bez długów. W nieruchomości jest tylko 45 lokali mieszkalnych. SZCZEGÓŁY: Mieszkanie dwustronne - z ekspozycją okien na wschód i zachód, co zapewnia doskonałe doświetlenie jak i przewietrzenie pomieszczeń. Lokal ustawny i funkcjonalny, z plastikowym oknami. Drzwi wejściowe Gerda. W jego skład wchodzą: - przestronny pokój (od zachodu, z balkonem) - ok 21 mkw, - sypialnia z loggią- ok 10 mkw oraz pokój recepcyjny ok 12 mkw (od wschodu), - łazienka - ok 5 mkw, - oddzielne wc – ok. 1,5 mkw, - kuchnia oddzielna, widna – ok. 6 mkw, - przedpokój - ok 5 mkw. Na podłodze parkiet dębowy, przedpokój i kuchnia wykończone wykładziną pcw. - W łazience wanna, umywalka, glazura i terakota. - Wc – glazura i terakota z szafką na środki czystości. MIESZKANIE znajduje się na III -piętrze w IV-piętrowym budynku. Na piętrze znajdują się jedynie 3 mieszkania. Mieszkanie jest ciepłe dzięki środkowemu położeniu i wykonanej termomodernizacji budynku. Domofony w lokalach. Z prawem własności związane jest prawo do dużej piwnicy. STATUS PRAWNY: Pełna własność z księgą wieczystą, grunt uregulowany. ODLEGŁOŚCI: Lokalizacja zapewnia bardzo dobre połączenia komunikacyjne ze ścisłym centrum jak i innymi dzielnicami, poprzez komunikację autobusową, tramwajową oraz dojście lub dojazd do stacji metra w ciągu zaledwie kilku minut. W zasięgu krótkiego spaceru dostępne są Stare Miasto, Ogród Krasińskich, sklepy, restauracje, szkoły, przedszkola i tereny rekreacyjne oraz spacerowe. Blisko stąd również do centrów handlowych Westfield Arkadia i Klif. To miejsce jest idealne dla osób ceniących miejski styl życia, wygodę i dostęp do bogatej infrastruktury, a jednocześnie potrzebujących spokoju i zieleni.",tak,,osobna,plastikowe,własność,"Wyposażenie: internet, kuchenka, lodówka, mikrofalówka, piekarnik, pralka, zmywarka",52.253059,20.992515
Warszawa Grochów,ul. Siennicka,2.0,52.0,945000,18173.0,Bez pośredników,3 dni temu,10.0,https://adresowo.pl/o/mieszkanie-warszawa-grochow-ul-siennicka-2-pokojowe-t8c2w2,https://s2.adresowa.pl/oi/64/6d/3b9770_420e_cover-2-pokojowe-mieszkanie-warszawa-grochow-ul-siennicka.jpg,Warszawa Grochów,ul. Siennicka,3,1968.0,,18 173,"OFERTA PRYWATNA, nie interesuje mnie współpraca z agencjami. Mieszkanie skrojone pod wymagających. Wyszukane celowo na ostatnim piętrze, wyciszona podłoga i ściany, duża, energooszczędna klimatyzacja, która chłodzi mieszkanie w kilka minut, drewniana podłoga. Po remoncie zachowane oryginalne obłości na górze ścian, lustra w stylu art deco pod zamówienie, zabudowa szaf pod zamówienie. Oczywiście podczas remontu wymienione wszystkie instalacje. Mieszkanie zostało dosłownie zburzone i zbudowane na nowo. Mieszka się świetnie. Bardzo cicho, co było moim priorytetem podczas poszukiwania oraz doboru rozwiązań i materiałów podczas remontu. Kameralny budynek, bardzo cisi sąsiedzi, latem można śmiało spać z otwartym na oścież oknem. Za oknami sypialni i kuchni piękna zieleń. Idealnie nasłonecznione. Świetnie skomunikowane, do tramwaju i autobusu kilka kroków, więc w centrum jesteśmy w 15-20 minut (samochodem 7-10 min). Niebawem mieszkanie będzie zlokalizowane pomiędzy dwiema stacjami metra (Wiatrak i Mińska). 2 oddzielne pokoje, osobna kuchnia, łazienka i korytarz. Do mieszkania przynależy duża piwnica w cenie oraz możliwość parkowania na zamkniętym terenie. Absolutnie polecam osobom, które cenią sobie spokój, ciszę i styl. Nigdy w życiu nie sprzedałbym tego mieszkania, gdyby nie konieczność zakupu nieruchomości w innym kraju. Meble to atrakcyjny element tego mieszkania, tworzący spójną całość, więc po uzgodnieniu ceny jest możliwość pozostawienia wszystkiego tak, jak jest obecnie.",tak,tak,osobna,plastikowe,własność,Wyposażenie: klimatyzacja,52.24896,21.077456
Warszawa Zacisze,ul. Wyspowa,4.0,83.0,1230000,14819.0,Bez pośredników,3 dni temu,16.0,https://adresowo.pl/o/mieszkanie-warszawa-zacisze-ul-wyspowa-4-pokojowe-g3k8n2,https://s2.adresowa.pl/oi/61/77/3b9736_3291_cover-4-pokojowe-mieszkanie-warszawa-zacisze-ul-wyspowa.jpg,Warszawa Zacisze,ul. Wyspowa,parter,2005.0,blok,14 819,"Sprzedam przestronne mieszkanie na ul. Wyspowej w Warszawie. Jest to uliczka ślepa, co zapewnia minimalny ruch aut oraz ciszę. Mieszkanie znajduje się w bloku z 2005 r., zlokalizowane jest na wysokim parterze. Nieruchomość składa się z salonu, trzech sypialni, oddzielnej i widnej kuchni, dwóch łazienek (z prysznicem i z wanną), hallu oraz zabudowanej loggii (4,96 mkw). Kuchnia jest wyposażona w nowoczesną zabudowę kuchenną i AGD. W skład AGD, które zostaje w cenie mieszkania wchodzi: lodówka, zmywarka, płyta elektryczna, piekarnik, mikrofalówka, okap. Na podłodze znajduje się parkiet, a w sypialniach deska barlinecka. Do mieszkania przynależy: komórka lokatorska (ok 3 mkw) i dwa miejsca postojowe naziemne (dodatkowo płatne za komplet 45 000 zł). Istnieje możliwość kupna także miejsca postojowego w garażu podziemnym w bloku naprzeciwko za cenę 40 000 zł. Lokalizacja zapewnia szybką komunikację z Metrem Trocka i Kondratowicza. W okolicy znajdują się: przedszkola publiczne i prywatne, szkoły podstawowe i sklepy spożywcze. Galeria Łodygowa zapewnia dostęp do wszystkich niezbędnych towarów i usług. Zapraszam do obejrzenia nieruchomości na żywo. Nie jestem zainteresowany współpracą z pośrednikami.",tak,,osobna,plastikowe,własność,"Wyposażenie: lodówka, mikrofalówka, piekarnik, zmywarka",52.28859,21.083114
